sample_name	depth_avg	mapped_reads	total_reads	n_actg	n_missing	n_gap	n_ambiguous	ref_snps	ref_mnps	ref_indels	depth_q.01	depth_q.05	depth_q.1	depth_q.25	depth_q.5	depth_q.75	depth_frac_above_10x	depth_frac_above_25x	depth_frac_above_50x	depth_frac_above_100x	mapped_paired	paired_inward	paired_outward	paired_other_orientation
RR066e_01704_W-R231-D6_H11	2567.000	581114	1186746	29802	13	0	1	23	0	0	17.000	238.000	432.000	1079.000	2121.000	3512.000	0.997	0.989	0.989	0.978	579820	502388	76834	552
RR066e_01705_W-R231-E6_J11	7209.381	1641650	2283542	29815	51	0	0	22	0	0	76.020	2011.000	2954.000	4736.000	6815.000	9282.000	0.997	0.997	0.997	0.989	1637505	1405360	230984	1678
RR066e_01706_W-R231-F6_L11	10.658	2554	37622	10403	18931	0	6	7	0	0	0.000	0.000	0.000	0.000	4.000	13.000	0.348	0.106	0.106	0.008	2545	1986	488	0
RR066e_01707_W-R231-G6_N11	4166.698	912454	1086428	29799	65	0	0	23	0	0	64.000	1320.000	1844.200	2716.000	3884.000	5286.000	0.997	0.996	0.996	0.989	907698	894196	13080	326
RR066e_01708_W-R231-H6_P11	3294.405	746610	1523346	29809	5	0	2	22	0	0	62.020	613.100	1065.000	1861.000	3005.000	4448.000	0.997	0.996	0.996	0.988	744928	644084	100402	398
RR066e_01709_W-R231-A7_B13	3926.832	960840	1327964	29814	73	0	0	22	0	0	150.000	1644.100	2101.200	2866.000	3751.000	4669.000	0.997	0.997	0.997	0.996	958519	735142	222336	1748
RR066e_01710_W-R231-B7_D13	5558.787	1285330	1965378	29841	21	0	0	22	0	0	170.020	1022.000	1784.200	3055.000	4924.000	7526.500	0.998	0.997	0.997	0.996	1282166	1061128	218958	3660
RR066e_01711_W-R231-C7_F13	17565.355	4259890	5574628	29853	50	0	0	22	0	0	3206.080	7331.200	9009.000	12113.500	16200.000	22125.500	0.998	0.998	0.998	0.997	4249174	3287240	957334	9562
RR066e_01712_W-R231-D7_H13	153.575	35794	472908	23100	6206	0	10	15	0	0	0.000	0.000	2.000	11.000	66.000	196.000	0.773	0.630	0.630	0.415	35717	29664	5844	10
RR066e_01713_W-R231-E7_J13	15.282	3602	425412	7443	19404	0	1	5	0	0	0.000	0.000	0.000	0.000	0.000	9.000	0.249	0.184	0.184	0.044	3597	2868	632	0
RR066e_01714_W-R231-F7_L13	124.509	28732	961928	22766	6538	0	15	19	0	0	0.000	0.000	0.000	11.000	62.000	181.000	0.762	0.657	0.657	0.388	28679	24042	4428	10
RR066e_01715_W-R231-G7_N13	623.517	144006	434946	29651	152	0	1	22	0	0	12.000	83.100	156.000	312.000	523.000	840.000	0.992	0.985	0.985	0.941	143730	120110	23342	66
RR066e_01716_W-R231-H7_P13	83.021	18881	1796606	14577	14739	0	2	11	0	0	0.000	0.000	0.000	0.000	9.000	64.000	0.488	0.347	0.347	0.183	18853	16036	2616	18
RR066e_01717_W-R231-A8_B15	178.454	43483	1180248	24666	4845	0	10	17	0	0	0.000	0.000	0.000	19.000	81.000	237.000	0.825	0.694	0.694	0.461	43361	33362	9770	42
RR066e_01718_W-R231-B8_D15	12977.667	2995129	4791744	29823	44	0	0	22	0	0	431.020	3794.100	5390.000	7763.500	11480.000	16882.000	0.997	0.997	0.997	0.997	2987556	2478154	504142	9994
RR066e_01719_W-R231-C8_F15	30.758	7278	316860	8863	20006	0	3	9	0	0	0.000	0.000	0.000	0.000	0.000	19.000	0.296	0.215	0.215	0.085	7268	5670	1460	8
RR066e_01720_W-R231-D8_H15	5941.415	1332141	2168562	29774	80	0	0	22	0	0	51.000	856.000	1589.000	3072.000	5178.000	7879.500	0.996	0.995	0.995	0.988	1329194	1173118	155288	1038
RR066e_01721_W-R231-E8_J15	19.422	4581	639566	3893	16495	0	1	2	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.130	0.098	0.098	0.065	4566	3656	808	0
RR066e_01722_W-R231-F8_L15	4781.866	1082917	1638230	29812	89	0	1	22	0	0	65.000	959.100	1410.000	2349.000	3882.000	6523.000	0.997	0.996	0.996	0.989	1080637	938164	141778	850
RR066e_01723_W-R231-G8_N15	4622.372	1037765	2399806	29812	17	0	0	22	0	0	40.000	839.000	1474.000	2640.000	4203.000	6341.500	0.997	0.995	0.995	0.989	1035540	911234	123530	946
RR066e_01724_W-R231-H8_P15	6635.098	1492696	2434522	29813	74	0	0	23	0	0	32.000	1180.100	2065.000	3713.500	6090.000	8894.000	0.997	0.990	0.990	0.989	1489540	1305848	182890	1112
RR066e_01725_W-R231-A9_B17	10495.750	2496329	3732828	29830	70	0	0	22	0	0	301.000	3803.000	5160.200	7260.500	10022.000	13053.000	0.998	0.997	0.997	0.996	2490648	1990238	498062	4368
RR066e_01726_W-R231-B9_D17	3204.327	753887	1165660	29817	49	0	0	23	0	0	352.000	836.000	1048.000	1505.000	2635.000	4561.500	0.997	0.997	0.997	0.996	751925	604258	146458	1918
RR066e_01727_W-R231-C9_F17	9787.512	2402847	3147098	29855	47	0	1	22	0	0	1677.020	2542.000	3047.000	4153.500	8036.000	14669.000	0.998	0.998	0.998	0.997	2396446	1822220	571642	5120
RR066e_01728_W-R231-D9_H17	6205.073	1392570	1905860	29827	27	0	0	22	0	0	97.000	1698.100	2591.200	4028.500	5888.000	8026.000	0.997	0.996	0.996	0.990	1389717	1220980	167950	1088
RR066e_01729_W-R231-E9_J17	6017.321	1367089	1898974	29812	91	0	0	22	0	0	61.000	1604.000	2430.000	3886.000	5704.000	7798.000	0.997	0.996	0.996	0.989	1363921	1177020	185918	1314
RR066e_01730_W-R231-F9_L17	4236.199	959285	1249822	29812	88	0	0	22	0	0	58.000	1346.000	1861.200	2858.000	4036.000	5380.000	0.997	0.996	0.996	0.989	957437	825014	131800	724
RR066e_01731_W-R231-G9_N17	6401.423	1434324	2169752	29811	54	0	1	22	0	0	64.000	1425.100	2070.200	3708.000	5813.000	8372.500	0.997	0.996	0.996	0.989	1431305	1262962	167326	1174
RR066e_01732_W-R231-H9_P17	6303.896	1418216	2210046	29812	53	0	1	22	0	0	126.020	1876.300	2631.000	4022.000	5943.000	7998.000	0.997	0.996	0.996	0.996	1415442	1242740	172104	714
RR066e_01733_W-R231-A10_B19	1493.766	360925	574752	29811	54	0	0	22	0	0	28.000	346.000	564.000	978.000	1418.000	1921.000	0.997	0.990	0.990	0.985	360064	281254	78224	558
RR066e_01734_W-R231-B10_D19	760.110	177945	790722	29659	157	0	2	22	0	0	11.000	33.000	86.000	247.000	557.000	1078.000	0.992	0.955	0.955	0.891	177469	144092	32812	522
RR066e_01735_W-R231-C10_F19	6401.971	1572682	2023306	29815	84	0	0	23	0	0	847.020	2614.000	3308.000	4439.000	5961.000	8133.000	0.997	0.997	0.997	0.996	1568030	1201098	364948	3170
RR066e_01736_W-R231-D10_H19	455.968	101971	2276188	27532	2125	0	11	19	0	0	0.000	0.000	18.000	69.000	253.000	591.000	0.921	0.870	0.870	0.696	101757	90352	11124	38
RR066e_01737_W-R231-E10_J19	8644.511	1962524	2417862	29845	58	0	0	22	0	0	1348.100	3540.300	4444.000	6130.000	8330.000	10635.500	0.998	0.997	0.997	0.996	1958390	1695970	261400	1508
RR066e_01738_W-R231-F10_L19	3238.735	737082	1408218	29810	10	0	1	22	0	0	22.060	669.000	1104.000	1918.000	3010.000	4338.000	0.997	0.990	0.990	0.989	735446	633124	101760	600
RR066e_01739_W-R231-G10_N19	20.490	4636	2999346	4302	25286	0	1	5	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.144	0.133	0.133	0.085	4625	3980	562	4
RR066e_01740_W-R231-H10_P19	1100.917	249989	946294	29047	765	0	1	15	0	0	3.000	50.000	112.000	348.000	828.000	1600.000	0.971	0.960	0.960	0.907	249412	214620	34430	196
RR066e_01741_W-R231-A11_B21	8421.587	1951852	4169418	29817	35	0	0	20	0	0	95.000	1977.100	3156.000	5258.000	7930.000	10835.000	0.997	0.997	0.997	0.990	1946970	1629258	315722	3370
RR066e_01742_W-R231-B11_D21	3.473	882	1449636	2223	25649	0	1	1	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.074	0.038	0.038	0.007	881	678	196	6
RR066e_01743_W-R231-C11_F21	7171.888	1711051	2962228	29574	322	0	0	22	0	0	9.000	1825.000	2898.200	4486.000	6716.000	9291.500	0.989	0.989	0.989	0.988	1706391	1361892	341510	4636
RR066e_01744_W-R231-D11_H21	0.000	0	753198	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR066e_01745_W-R231-E11_J21	7352.241	1637726	2636922	29673	145	0	0	21	0	0	36.000	1162.000	2260.000	4021.000	6677.000	9677.000	0.992	0.991	0.991	0.983	1633915	1456410	176606	1414
RR066e_01746_W-R231-F11_L21	161.553	37364	678476	24814	4962	0	17	20	0	0	0.000	0.000	3.200	15.000	61.000	211.000	0.831	0.631	0.631	0.391	37281	30932	6118	22
RR066e_01747_W-R231-G11_N21	805.187	186423	843776	28853	952	0	2	21	0	0	0.000	22.000	73.000	259.000	578.000	1201.000	0.965	0.945	0.945	0.881	186007	155332	30376	128
RR066e_01748_W-R231-H11_P21	3756.167	857997	1250028	29393	505	0	5	21	0	0	3.000	329.300	902.000	1874.500	3430.000	5185.000	0.983	0.981	0.981	0.969	855998	731460	123954	644
RR066e_01749_W-R231-A12_B23	0.760	177	178876	916	16712	0	0	1	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.031	0.005	0.005	0.000	176	158	28	0
RR066e_01750_W-R231-B12_D23	11108.417	2445532	3465836	29853	50	0	0	19	0	0	452.000	3298.100	4851.000	7102.000	10197.000	14511.000	0.998	0.998	0.998	0.996	2438550	2228866	205006	8148
RR066e_01751_W-R231-C12_F23	5276.543	1157813	1950614	29528	300	0	0	20	0	0	4.000	151.000	693.000	2317.000	4833.000	7465.000	0.988	0.969	0.969	0.958	1154943	1053242	97926	6708
RR066e_01752_W-R231-D12_H23	4.468	994	231672	2625	25145	0	0	2	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.088	0.060	0.060	0.004	993	906	56	0
RR066e_01753_W-R231-E12_J23	0.752	164	165222	629	17074	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.021	0.010	0.010	0.000	163	148	4	0
RR066e_01754_W-R231-F12_L23	367.322	80223	760064	27521	2267	0	8	14	0	0	0.000	4.000	17.000	79.000	188.000	502.000	0.921	0.851	0.851	0.687	80002	75134	4544	196
RR066e_01755_W-R231-G12_N23	1150.464	249745	923906	29584	228	0	1	15	0	0	5.000	147.000	267.000	544.000	992.000	1587.000	0.989	0.989	0.989	0.973	249221	235296	13224	794
RR066e_01756_W-R231-H12_P23	27.327	5929	707518	6213	22453	0	3	7	0	0	0.000	0.000	0.000	0.000	0.000	2.000	0.208	0.149	0.149	0.070	5917	5582	250	6
RR066e_01853_W-R232-A1_A02	1249.398	305474	5351388	29713	90	0	18	22	0	1	14.000	64.000	123.000	415.000	960.000	1650.000	0.995	0.980	0.980	0.918	303578	239136	63962	354
RR066e_01854_W-R232-B1_C02	2353.499	548517	710402	29602	250	0	0	19	0	0	8.020	893.000	1145.000	1606.000	2160.000	2841.500	0.990	0.989	0.989	0.987	547027	445856	99868	1944
RR066e_01855_W-R232-C1_E02	409.109	100448	1535742	28718	1090	0	6	19	0	0	0.000	21.000	43.000	149.000	287.000	540.000	0.961	0.931	0.931	0.813	100129	76294	23532	132
RR066e_01856_W-R232-D1_G02	0.000	0	1550754	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR066e_01857_W-R232-E1_I02	8264.748	1895890	2696612	29604	294	0	3	19	0	0	11.000	987.100	2511.200	4701.500	7567.000	11347.500	0.990	0.983	0.983	0.981	1891367	1602576	287198	2706
RR066e_01858_W-R232-F1_K02	8546.364	1936508	2542528	29611	292	0	0	20	0	0	12.020	2220.100	3125.400	5097.500	7453.000	11146.000	0.990	0.990	0.990	0.985	1932483	1680226	251348	1408
RR066e_01859_W-R232-G1_M02	4852.960	1079798	1360432	29567	288	0	0	19	0	0	2.000	1378.100	2035.000	3132.000	4580.000	6227.000	0.989	0.988	0.988	0.980	1077718	956232	120650	938
RR066e_01860_W-R232-H1_O02	39.804	8999	1138150	8359	18820	0	1	6	0	1	0.000	0.000	0.000	0.000	0.000	17.000	0.280	0.206	0.206	0.099	8968	7724	1096	8
RR066e_01861_W-R232-A2_A04	1960.670	478826	818062	29613	238	0	1	20	0	0	14.000	335.000	606.000	1234.000	1906.000	2550.000	0.990	0.987	0.987	0.979	477508	365100	111722	1004
RR066e_01862_W-R232-B2_C04	74.830	17273	1170736	17958	11353	0	6	12	0	2	0.000	0.000	0.000	0.000	29.000	98.000	0.601	0.497	0.497	0.247	17218	14192	2824	46
RR066e_01863_W-R232-C2_E04	25.691	6343	875372	9841	17639	0	4	6	0	1	0.000	0.000	0.000	0.000	0.000	32.000	0.329	0.262	0.262	0.082	6325	4710	1484	6
RR066e_01864_W-R232-D2_G04	13791.518	3223426	4550282	29608	295	0	0	20	0	0	14.000	1467.000	4309.200	8263.000	12804.000	18535.000	0.990	0.989	0.989	0.982	3202845	2716518	483764	5132
RR066e_01865_W-R232-E2_I04	4625.094	1074736	1730958	29520	308	0	0	20	0	0	0.000	565.200	1333.200	2600.000	4176.000	6365.000	0.987	0.982	0.982	0.978	1072039	895910	175064	1484
RR066e_01866_W-R232-F2_K04	1128.362	252961	3100634	29295	553	0	2	19	0	0	1.000	109.000	183.200	450.000	942.000	1575.000	0.980	0.970	0.970	0.954	252243	222406	29378	416
RR066e_01867_W-R232-G2_M04	7235.727	1609909	2213926	29604	255	0	0	19	0	0	10.000	1450.100	2759.000	4559.000	6820.000	9567.000	0.990	0.984	0.984	0.980	1606371	1435488	169778	1704
RR066e_01868_W-R232-H2_O04	4883.292	1080885	1473654	29572	250	0	0	19	0	0	0.000	883.100	1725.000	3077.500	4694.000	6425.500	0.989	0.981	0.981	0.980	1078452	970928	106836	768
RR066e_01869_W-R232-A3_A06	2919.229	728691	2060274	29573	300	0	0	19	0	0	1.000	402.000	756.200	1328.000	2372.000	3997.000	0.989	0.984	0.984	0.981	726495	537482	187964	1566
RR066e_01870_W-R232-B3_C06	12648.284	2959853	5179036	29687	211	0	1	19	0	0	24.000	3142.000	4962.600	7699.000	11622.000	16326.500	0.993	0.989	0.989	0.989	2950789	2403498	542834	9282
RR066e_01871_W-R232-C3_E06	7011.973	1742455	2502480	29624	279	0	0	19	0	0	29.020	2589.100	3390.000	4824.000	6403.000	8475.000	0.991	0.990	0.990	0.988	1737638	1299882	435754	3938
RR066e_01872_W-R232-D3_G06	342.805	81623	315122	29239	574	0	3	19	0	0	0.000	39.000	72.000	147.000	269.000	465.000	0.978	0.962	0.962	0.854	80662	68144	12282	16
RR066e_01873_W-R232-E3_I06	8432.517	1886320	2658388	29600	303	0	0	20	0	0	8.000	1957.100	3150.400	5263.500	7939.000	10963.000	0.990	0.988	0.988	0.981	1881939	1673524	207476	1398
RR066e_01874_W-R232-F3_K06	2709.498	619292	1117242	29548	316	0	1	19	0	0	8.000	360.000	759.000	1473.000	2387.000	3673.000	0.988	0.981	0.981	0.979	617922	524678	92668	628
RR066e_01875_W-R232-G3_M06	3488.081	786668	2079574	29563	301	0	1	19	0	0	2.000	416.000	868.000	1790.000	3041.000	4880.000	0.989	0.981	0.981	0.976	784975	684918	99288	848
RR066e_01876_W-R232-H3_O06	717.454	159622	2260994	28579	1215	0	10	19	0	0	0.000	13.000	53.000	242.000	510.000	980.000	0.957	0.936	0.936	0.865	159268	142272	16702	126
RR066e_01877_W-R232-A4_A08	3257.146	796821	1393260	29657	240	0	1	19	0	0	37.000	926.000	1442.000	2219.000	3081.000	4082.000	0.992	0.990	0.990	0.981	794589	607434	186044	1668
RR066e_01878_W-R232-B4_C08	5279.905	1228955	1799176	29656	240	0	0	19	0	0	16.000	1100.000	2019.000	3234.000	4784.000	6733.500	0.992	0.989	0.989	0.981	1225469	999988	223064	4222
RR066e_01879_W-R232-C4_E08	7067.024	1740470	2421368	29586	304	0	1	19	0	0	8.000	2935.000	3773.000	5060.000	6717.000	8840.000	0.989	0.989	0.989	0.988	1735594	1312790	420502	4074
RR066e_01880_W-R232-D4_G08	7909.539	1910048	2969880	29678	193	0	2	19	0	0	45.000	1457.100	2347.000	4297.000	6750.000	10818.000	0.993	0.991	0.991	0.988	1904882	1488040	414568	4124
RR066e_01881_W-R232-E4_I08	11604.685	2656251	3337038	29793	108	0	2	18	0	0	66.000	4143.100	5658.000	8112.500	11239.000	14596.000	0.996	0.993	0.993	0.989	2650058	2255134	394456	2410
RR066e_01882_W-R232-F4_K08	8968.110	2041666	3354342	29578	252	0	0	19	0	0	1.000	2282.100	3566.400	5748.000	8518.000	11499.500	0.989	0.988	0.988	0.987	2037028	1751126	284758	1836
RR066e_01883_W-R232-G4_M08	7109.813	1589148	2645342	29598	246	0	0	19	0	0	5.000	1329.100	2092.200	3778.000	6186.000	9370.500	0.990	0.986	0.986	0.980	1585539	1399996	184700	1214
RR066e_01884_W-R232-H4_O08	7114.741	1604815	2275236	29847	55	0	1	19	0	0	52.020	2541.100	3380.000	4884.000	6875.000	9008.000	0.998	0.995	0.995	0.988	1601247	1393370	207364	898
RR066e_01885_W-R232-A5_A10	2544.641	621590	1042532	29581	299	0	1	19	0	0	4.000	767.000	1126.000	1729.000	2423.000	3227.000	0.989	0.989	0.989	0.980	620101	474292	145002	1128
RR066e_01886_W-R232-B5_C10	29.863	6875	1087158	8527	19565	0	2	5	0	1	0.000	0.000	0.000	0.000	0.000	20.000	0.285	0.213	0.213	0.102	6857	5652	1084	10
RR066e_01887_W-R232-C5_E10	9810.185	2400914	3412608	29833	67	0	3	19	0	0	82.000	3436.200	4494.000	6161.000	8657.000	13218.000	0.998	0.996	0.996	0.989	2395260	1820292	572420	5552
RR066e_01888_W-R232-D5_G10	17.443	4137	578400	3930	21661	0	0	2	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.131	0.120	0.120	0.068	4130	3210	798	8
RR066e_01889_W-R232-E5_I10	8730.334	1943620	2259124	29647	221	0	0	19	0	0	13.000	3095.200	4262.000	6087.000	8490.000	10965.000	0.991	0.988	0.988	0.987	1927185	1861012	65516	1074
RR066e_01890_W-R232-F5_K10	7.263	1687	1339178	2313	25183	0	0	3	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.077	0.062	0.062	0.024	1683	1362	278	0
RR066e_01891_W-R232-G5_M10	0.033	8	4487474	0	22017	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8	6	2	0
RR066e_01892_W-R232-H5_O10	4264.046	958883	2760246	29610	215	0	2	23	0	0	22.020	674.000	1132.000	2117.000	3686.000	5942.000	0.990	0.989	0.989	0.981	956844	833862	122302	850
RR066e_01893_W-R232-A6_A12	2226.068	544026	1507232	29813	12	0	0	21	0	0	40.000	403.000	723.000	1340.000	2083.000	2936.000	0.997	0.992	0.992	0.988	542502	416396	125214	1208
RR066e_01894_W-R232-B6_C12	336.809	75961	1172112	28163	1642	0	5	17	0	0	0.000	6.000	22.000	83.000	214.000	453.000	0.942	0.881	0.881	0.718	75064	72426	2356	84
RR066e_01895_W-R232-C6_E12	3295.669	805042	1498480	29813	15	0	2	27	0	0	42.000	691.000	1037.200	1900.000	2944.000	4367.500	0.997	0.996	0.996	0.986	802807	614302	187270	1906
RR066e_01896_W-R232-D6_G12	174.279	39572	287046	28796	999	0	7	21	0	0	3.000	12.000	24.000	60.000	119.000	232.000	0.963	0.870	0.870	0.568	39287	38538	492	46
RR066e_01897_W-R232-E6_I12	10.957	2611	649838	3618	18115	0	0	3	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.121	0.098	0.098	0.043	2603	2046	496	2
RR066e_01898_W-R232-F6_K12	2301.438	524815	4180922	29429	396	0	2	22	0	0	0.000	131.000	429.000	987.000	1937.000	3278.000	0.984	0.980	0.980	0.959	522572	457038	64960	518
RR066e_01899_W-R232-G6_M12	244.036	55683	1212870	19477	10167	0	3	11	0	0	0.000	0.000	0.000	0.000	136.000	366.000	0.652	0.642	0.642	0.557	55566	47428	7900	22
RR066e_01900_W-R232-H6_O12	516.894	116993	1275684	29175	622	0	11	28	0	1	0.000	44.000	91.000	176.000	375.000	682.000	0.978	0.964	0.964	0.887	115949	106684	9018	26
RR066e_01901_W-R232-A7_A14	726.373	172580	461426	23955	5836	0	7	18	0	0	0.000	0.000	2.000	17.000	344.000	1290.000	0.801	0.703	0.703	0.624	172186	137002	34774	316
RR066e_01902_W-R232-B7_C14	4804.556	1131958	1645868	29708	156	0	4	25	0	0	22.000	1316.100	1835.000	2699.000	4130.000	6507.000	0.994	0.990	0.990	0.987	1129058	905208	222046	3238
RR066e_01903_W-R232-C7_E14	731.151	179498	225620	29578	244	0	0	25	0	0	2.000	286.000	381.000	511.500	670.000	932.000	0.989	0.988	0.988	0.982	178970	136018	42592	216
RR066e_01904_W-R232-D7_G14	666.956	162394	246106	29123	743	0	2	25	0	0	0.000	101.000	259.000	450.000	649.000	877.500	0.974	0.967	0.967	0.951	161997	124434	37318	140
RR066e_01905_W-R232-E7_I14	130.410	30777	769588	27233	2540	0	8	23	0	1	0.000	3.000	11.000	36.000	85.000	169.000	0.913	0.788	0.788	0.435	30698	24844	5648	18
RR066e_01906_W-R232-F7_K14	2086.323	488966	1175896	29729	98	0	1	24	0	0	24.020	443.000	739.000	1234.000	1923.000	2694.000	0.994	0.990	0.990	0.984	487714	400804	86292	624
RR066e_01907_W-R232-G7_M14	8.717	2034	2132940	6780	22703	0	9	9	0	3	0.000	0.000	0.000	0.000	0.000	8.000	0.227	0.099	0.099	0.007	2028	1652	352	0
RR066e_01908_W-R232-H7_O14	1867.799	422431	3340366	29529	336	0	0	31	0	0	1.000	271.100	466.200	910.000	1549.000	2398.000	0.988	0.980	0.980	0.979	421554	364388	56708	260
RR066e_01909_W-R232-A8_A16	5.904	1383	276324	3263	25752	0	1	3	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.109	0.080	0.080	0.009	1377	1096	240	0
RR066e_01910_W-R232-B8_C16	4193.202	984467	1656214	29578	294	0	1	32	0	0	8.000	574.000	1294.000	2565.000	4017.000	5570.500	0.989	0.984	0.984	0.981	981539	792020	187732	3204
RR066e_01911_W-R232-C8_E16	9595.397	2355937	3286994	29818	74	0	1	20	0	0	186.000	4090.100	5229.000	6957.000	9105.000	11626.000	0.997	0.997	0.997	0.995	2350162	1783606	563912	4592
RR066e_01912_W-R232-D8_G16	6679.115	1604360	2463236	29401	426	0	0	23	0	0	0.000	1498.000	2419.200	4059.000	6136.000	8661.500	0.983	0.983	0.983	0.983	1600475	1264210	335528	3154
RR066e_01913_W-R232-E8_I16	0.000	0	976764	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR066e_01914_W-R232-F8_K16	27.079	6440	854382	4934	14944	0	1	5	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.165	0.156	0.156	0.083	6428	5068	1248	4
RR066e_01915_W-R232-G8_M16	691.975	158992	1328818	29314	497	0	5	18	0	0	0.000	47.000	106.000	276.000	581.000	957.000	0.980	0.969	0.969	0.907	158645	133700	24566	156
RR066e_01916_W-R232-H8_O16	4218.374	960790	1707274	29629	260	0	0	19	0	0	17.000	440.100	954.000	1929.000	3568.000	5748.500	0.991	0.988	0.988	0.971	958870	823022	135076	1002
RR066e_01917_W-R232-A9_A18	6907.443	1682085	2491574	29852	51	0	0	18	0	0	1270.000	2362.100	3120.000	4463.000	6453.000	9140.000	0.998	0.998	0.998	0.996	1678155	1288794	387894	3574
RR066e_01918_W-R232-B9_C18	5737.619	1381156	1955982	29590	303	0	1	25	0	0	4.000	1450.100	2388.200	3816.000	5415.000	7342.000	0.990	0.987	0.987	0.973	1377689	1072636	302732	4536
RR066e_01919_W-R232-C9_E18	12.844	3042	831164	2310	21188	0	0	1	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.077	0.059	0.059	0.046	3035	2382	586	0
RR066e_01920_W-R232-D9_G18	1803.509	433319	595754	29809	46	0	1	15	0	0	23.020	520.100	766.000	1201.000	1720.000	2327.500	0.997	0.986	0.986	0.982	432352	340270	91596	524
RR066e_01921_W-R232-E9_I18	471.934	111452	264438	29036	788	0	2	22	0	0	0.000	28.000	90.000	209.000	400.000	635.000	0.971	0.949	0.949	0.885	111176	90114	20916	58
RR066e_01922_W-R232-F9_K18	1000.244	235779	585474	17604	11980	0	0	13	0	0	0.000	0.000	0.000	0.000	306.000	1676.500	0.589	0.568	0.568	0.542	235205	190308	44502	308
RR066e_01923_W-R232-G9_M18	5725.814	1284883	2910570	29523	302	0	1	21	0	0	0.000	722.300	1580.200	3085.000	5431.000	7945.000	0.987	0.982	0.982	0.980	1282072	1124986	156088	1216
RR066e_01924_W-R232-H9_O18	3834.911	869348	2684040	29834	9	0	1	15	0	0	60.000	766.000	1136.000	2061.000	3452.000	5197.000	0.998	0.996	0.996	0.989	867451	749556	117292	578
RR066e_01925_W-R232-A10_A20	1138.106	273419	547638	29750	102	0	1	22	0	0	14.000	138.000	266.000	632.000	1044.000	1547.000	0.995	0.982	0.982	0.964	272674	215052	57146	506
RR066e_01926_W-R232-B10_C20	2672.220	642509	1945606	29807	58	0	1	18	0	0	23.000	154.000	281.000	784.000	1686.000	3609.000	0.997	0.984	0.984	0.962	640241	506114	132930	1952
RR066e_01927_W-R232-C10_E20	7058.973	1698269	3034216	29834	63	0	1	29	0	0	623.020	1874.400	2779.200	4370.000	6493.000	9586.500	0.998	0.997	0.997	0.996	1693728	1331548	359576	4124
RR066e_01928_W-R232-D10_G20	0.019	4	124950	0	18008	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4	2	2	0
RR066e_01929_W-R232-E10_I20	0.003	2	651850	0	88	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	2	0	0
RR066e_01930_W-R232-F10_K20	39.852	9162	2251166	17345	12439	0	18	12	0	0	0.000	0.000	0.000	3.000	14.000	40.000	0.581	0.314	0.314	0.111	9134	7660	1340	6
RR066e_01931_W-R232-G10_M20	6161.391	1397295	2371044	29567	290	0	1	21	0	0	4.000	1064.000	1650.000	2666.000	4489.000	8679.500	0.989	0.988	0.988	0.987	1394335	1205974	187372	1422
RR066e_01932_W-R232-H10_O20	0.000	0	1290670	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR066e_01933_W-R232-A11_A22	13486.918	3133646	4327226	29757	145	0	1	24	0	0	56.000	4506.000	6578.200	9172.500	12837.000	17159.500	0.995	0.992	0.992	0.988	3126090	2598532	524492	5652
RR066e_01934_W-R232-B11_C22	7713.555	1835091	3066812	29830	48	0	2	22	0	0	149.000	1377.000	2001.000	3286.000	5648.000	10923.000	0.998	0.998	0.998	0.994	1830388	1458582	369086	5040
RR066e_01935_W-R232-C11_E22	6450.153	1521541	2635864	29577	309	0	2	22	0	0	5.000	1349.000	2099.200	3739.000	6017.000	8419.000	0.989	0.989	0.989	0.987	1517088	1230520	284194	3854
RR066e_01936_W-R232-D11_G22	3510.654	828827	1365406	29600	300	0	1	22	0	0	7.000	625.000	1133.200	1990.000	3155.000	4658.000	0.990	0.988	0.988	0.980	826719	670600	154892	2008
