sample_name	depth_avg	mapped_reads	total_reads	n_actg	n_missing	n_gap	n_ambiguous	ref_snps	ref_mnps	ref_indels	depth_q.01	depth_q.05	depth_q.1	depth_q.25	depth_q.5	depth_q.75	depth_frac_above_10x	depth_frac_above_25x	depth_frac_above_50x	depth_frac_above_100x	mapped_paired	paired_inward	paired_outward	paired_other_orientation
RR066e_01791_W-R216-C5_E10_S149	4.577	1039	163088	3350	24132	0	0	5	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.112	0.035	0.035	0.008	1036	878	134	0
RR066e_01792_W-R216-D5_G10_S151	2969.317	694384	1198624	29830	26	0	0	23	0	0	99.000	523.000	850.200	1676.000	2619.000	3994.000	0.998	0.997	0.997	0.990	691915	558248	133102	788
RR066e_01793_W-R216-E5_I10_S153	80.549	19107	1689220	18852	10941	0	9	16	0	0	0.000	0.000	0.000	2.000	21.000	81.000	0.631	0.440	0.440	0.219	19042	14946	3938	20
RR066e_01794_W-R216-F5_K10_S155	3134.365	740414	2832674	29456	368	0	2	21	0	0	5.000	44.000	360.200	918.000	2362.000	4427.500	0.985	0.958	0.958	0.941	737454	585256	151300	1318
RR066e_01795_W-R216-G5_M10_S157	1410.762	308874	613844	29313	492	0	0	23	0	0	2.000	69.000	190.000	468.000	1076.000	2005.000	0.980	0.960	0.960	0.940	308122	278528	29296	140
RR066e_01796_W-R216-H5_O10_S159	6021.279	1308318	1828626	29813	86	0	0	22	0	0	84.000	1579.000	2399.200	3884.000	5688.000	7807.000	0.997	0.996	0.996	0.989	1304876	1199038	105558	348
RR066e_01797_W-R216-A6_A12_S177	4448.222	982527	1231674	29813	41	0	0	17	0	0	125.000	1003.100	1590.000	2644.500	4128.000	5990.000	0.997	0.996	0.996	0.995	979875	872552	107092	394
RR066e_01798_W-R216-B6_C12_S179	6109.624	1444970	2672524	29852	14	0	0	17	0	0	258.080	1589.000	2319.200	3680.000	5593.000	7825.000	0.998	0.998	0.998	0.997	1439394	1137292	300636	3194
RR066e_01799_W-R216-C6_E12_S181	10215.353	2286403	3111854	29850	53	0	0	17	0	0	270.000	2497.000	3582.000	5682.000	8727.000	14013.500	0.998	0.998	0.998	0.996	2279505	1977036	301836	1184
RR066e_01800_W-R216-D6_G12_S183	2388.074	563600	1206978	29807	12	0	0	17	0	0	62.000	282.000	561.000	1208.000	2095.000	3225.000	0.997	0.996	0.996	0.986	561614	446400	114816	552
RR066e_01801_W-R216-E6_I12_S185	769.715	178633	840144	29353	458	0	9	16	0	0	5.000	37.000	77.000	293.000	629.000	1048.000	0.982	0.957	0.957	0.871	177954	144380	33266	154
RR066e_01802_W-R216-F6_K12_S187	4873.199	1139654	1526612	29767	109	0	0	22	0	0	85.000	701.000	1399.200	2868.500	4633.000	6333.500	0.995	0.994	0.994	0.986	1135551	917966	216860	1612
RR066e_01803_W-R216-G6_M12_S189	4494.571	981721	1480426	29605	281	0	1	25	0	0	10.000	645.000	1156.000	2445.000	4107.000	6143.000	0.990	0.987	0.987	0.983	979047	889874	88806	442
RR066e_01804_W-R216-H6_O12_S191	7659.624	1664960	2116186	29731	122	0	2	25	0	0	32.020	1782.100	3005.000	4722.000	7184.000	9991.500	0.994	0.991	0.991	0.983	1660268	1522866	137560	572
RR066e_01805_W-R216-A7_A14_S209	0.000	0	228522	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR066e_01806_W-R216-B7_C14_S211	0.000	0	405524	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR066e_01807_W-R216-C7_E14_S213	0.000	0	576526	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR066e_01808_W-R216-D7_G14_S215	0.013	6	239912	0	63	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6	6	0	0
RR066e_01809_W-R216-E7_I14_S217	0.000	0	600684	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR066e_01810_W-R216-F7_K14_S219	0.000	0	759250	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR066e_01811_W-R216-G7_M14_S221	0.010	2	866624	0	234	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	2	0	0
RR066e_01812_W-R216-H7_O14_S223	0.002	1	805912	0	64	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1	0	0	0
RR066e_01813_W-R216-A8_A16_S241	0.000	0	1979216	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR066e_01814_W-R216-B8_C16_S243	0.009	2	478240	0	131	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	0	2	0
RR066e_01815_W-R216-C8_E16_S245	0.005	2	540266	0	106	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	2	0	0
RR066e_01816_W-R216-D8_G16_S247	473.830	109062	266152	29520	289	0	5	20	0	0	6.000	29.000	62.000	174.000	370.000	642.000	0.987	0.950	0.950	0.852	108677	89828	18570	72
RR066e_01817_W-R216-E8_I16_S249	3097.195	721187	975158	29850	53	0	0	21	0	0	165.000	1129.000	1546.000	2165.000	2907.000	3825.000	0.998	0.998	0.998	0.996	718556	577830	140394	738
RR066e_01818_W-R216-F8_K16_S251	350.465	80840	279282	27416	2372	0	14	23	0	0	0.000	3.000	16.000	58.000	183.000	471.500	0.917	0.850	0.850	0.660	80557	66060	14258	62
RR066e_01819_W-R216-G8_M16_S253	4514.871	992349	1179774	29683	189	0	2	17	0	0	21.000	1520.000	2107.200	3069.000	4333.000	5637.000	0.993	0.988	0.988	0.987	989479	890176	98942	516
RR066e_01820_W-R216-H8_O16_S255	1307.019	286945	1276576	28940	853	0	4	18	0	0	0.000	21.000	77.000	261.000	912.000	1808.000	0.968	0.942	0.942	0.883	286216	257282	28684	84
RR066e_01821_W-R216-A9_A18_S273	1252.145	276848	1039878	29522	285	0	7	18	0	0	7.000	37.000	64.000	342.000	858.000	1808.000	0.987	0.966	0.966	0.865	276064	244108	31646	142
RR066e_01822_W-R216-B9_C18_S275	4430.072	1040569	2017474	29813	31	0	0	27	0	0	56.020	447.000	1286.000	2481.000	4047.000	6070.000	0.997	0.994	0.994	0.986	1036550	831586	203980	1948
RR066e_01823_W-R216-C9_E18_S277	2176.153	486973	810030	29810	14	0	2	19	0	0	32.000	323.000	499.000	1130.000	1938.000	2934.500	0.997	0.991	0.991	0.980	485566	422290	62860	444
RR066e_01824_W-R216-D9_G18_S279	0.160	36	11032	219	6249	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	36	34	2	0
RR066e_01825_W-R216-E9_I18_S281	0.000	0	272312	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR066e_01826_W-R216-F9_K18_S283	0.000	0	50482	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR066e_01827_W-R216-G9_M18_S285	1705.941	375950	754158	29792	28	0	1	17	0	0	30.000	280.000	556.200	957.000	1522.000	2312.000	0.996	0.991	0.991	0.979	374864	334850	39784	136
RR066e_01828_W-R216-H9_O18_S287	5036.055	1097016	1542702	29702	150	0	0	25	0	0	22.000	928.100	1900.000	3108.000	4637.000	6479.000	0.993	0.989	0.989	0.982	1093761	1002510	90902	728
RR066e_01829_W-R216-A10_A20_S305	31.435	6891	482602	10027	19284	0	4	9	0	2	0.000	0.000	0.000	0.000	0.000	27.000	0.335	0.244	0.244	0.122	6861	6082	706	2
RR066e_01830_W-R216-B10_C20_S307	9629.745	2292896	7325810	29646	215	0	1	20	0	0	153.860	1511.100	2599.000	5435.000	8822.000	12805.500	0.991	0.991	0.991	0.990	2282856	1784632	495510	4468
RR066e_01831_W-R216-C10_E20_S309	37.153	8301	348334	13936	15561	0	7	3	0	2	0.000	0.000	0.000	0.000	5.000	49.000	0.467	0.340	0.340	0.119	8276	7114	1066	4
RR066e_01832_W-R216-D10_G20_S311	267.534	60617	430620	25651	4117	0	29	7	0	0	0.000	1.000	5.000	28.000	98.000	304.000	0.860	0.742	0.742	0.497	60425	51446	8774	24
RR066e_01833_W-R216-E10_I20_S313	973.425	225008	376200	29792	20	0	3	26	0	0	22.000	104.000	170.000	425.000	801.000	1321.000	0.996	0.988	0.988	0.953	224261	183740	40206	218
RR066e_01834_W-R216-F10_K20_S315	1.999	475	221450	1374	15244	0	2	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.046	0.030	0.030	0.000	474	376	88	2
RR066e_01835_W-R216-G10_M20_S317	122.048	26870	283070	25662	4109	0	17	20	0	0	0.000	2.000	6.000	23.000	64.000	143.000	0.861	0.702	0.702	0.352	26770	23870	2736	14
RR066e_01836_W-R216-H10_O20_S319	0.000	0	750412	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR066e_01837_W-R216-A11_A22_S337	0.151	35	3607354	180	21551	0	0	1	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	35	28	6	0
RR066e_01838_W-R216-B11_C22_S339	2436.060	569827	1776102	29672	159	0	1	17	0	0	16.000	76.000	346.000	959.000	1941.000	3373.000	0.992	0.978	0.978	0.941	567812	456844	110310	874
RR066e_01839_W-R216-C11_E22_S341	4408.698	972765	1873558	29032	806	0	2	24	0	0	0.000	48.000	293.000	1707.500	3910.000	6335.000	0.971	0.952	0.952	0.931	970136	865052	104560	624
RR066e_01840_W-R216-D11_G22_S343	12107.321	2695245	6712964	29587	310	0	0	21	0	0	8.000	259.000	1539.400	5090.500	10823.000	16721.000	0.989	0.988	0.988	0.969	2687276	2360334	324908	3406
RR066e_01841_W-R216-E11_I22_S345	6752.078	1562077	2108938	29612	241	0	1	22	0	0	14.020	738.000	1896.000	4320.500	6484.000	8686.000	0.990	0.989	0.989	0.982	1556671	1284244	271406	1778
RR066e_01842_W-R216-F11_K22_S347	1677.859	381803	913148	29099	714	0	2	21	0	0	4.000	53.000	173.000	608.000	1360.000	2338.000	0.973	0.962	0.962	0.921	380579	322056	57998	554
RR066e_01843_W-R216-G11_M22_S349	7.112	1563	356788	5065	22407	0	3	3	0	2	0.000	0.000	0.000	0.000	0.000	0.000	0.169	0.088	0.088	0.013	1559	1382	156	2
RR066e_01844_W-R216-H11_O22_S351	1312.971	288418	884216	29142	676	0	4	21	0	0	0.000	19.000	37.000	370.000	859.000	1826.500	0.975	0.914	0.914	0.859	287532	259144	28116	126
RR066e_01845_W-R216-A12_A24_S369	45.138	9830	310986	20213	9550	0	24	13	0	0	0.000	0.000	0.000	4.000	23.000	61.000	0.677	0.443	0.443	0.123	9785	9014	670	26
RR066e_01846_W-R216-B12_C24_S371	6661.303	1468610	1768232	29608	258	0	0	21	0	0	11.000	1477.000	2459.000	4270.000	6481.000	8817.000	0.990	0.989	0.989	0.987	1463309	1301512	158590	5292
RR066e_01847_W-R216-C12_E24_S373	1273.334	275495	408854	29528	283	0	2	21	0	0	0.000	86.100	234.000	664.000	1173.000	1761.000	0.988	0.980	0.980	0.947	274726	257748	16344	586
RR066e_01848_W-R216-D12_G24_S375	65.676	14266	312658	21391	8088	0	19	14	0	0	0.000	0.000	0.000	7.000	31.000	84.000	0.716	0.511	0.511	0.215	14211	13086	924	70
RR066e_01849_W-R216-E12_I24_S377	2779.880	607136	737876	29554	327	0	1	22	0	0	1.000	194.000	430.200	1478.000	2534.000	3864.000	0.988	0.984	0.984	0.968	605182	554262	49270	2300
RR066e_01850_W-R216-F12_K24_S379	3149.102	683576	1008018	29589	205	0	2	23	0	0	9.000	560.000	1011.000	1885.000	2883.000	4193.500	0.990	0.988	0.988	0.987	681352	632256	47200	2682
RR066e_01851_W-R216-G12_M24_S381	151.270	32830	87616	27022	2773	0	6	25	0	0	0.000	2.000	10.000	45.000	120.000	212.000	0.904	0.823	0.823	0.559	32742	30520	1994	50
RR066e_01852_W-R216-H12_O24_S383	464.756	101372	330744	28945	851	0	3	26	0	0	0.000	27.000	69.000	181.000	364.000	677.000	0.968	0.948	0.948	0.856	101116	93362	7392	170
RR077e_00214_W-R217-A3_B06_S82	8301.339	1942106	2127202	29831	63	0	2	22	0	0	2301.000	3785.100	4396.200	5663.000	7367.000	9806.000	0.998	0.997	0.997	0.996	1934706	1550902	381630	3604
RR077e_00215_W-R217-A4_B08_S114	9625.735	2272753	2588458	29818	35	0	1	24	0	0	426.000	2938.100	3713.200	5302.500	7674.000	13290.000	0.997	0.997	0.997	0.997	2263665	1790260	470076	5594
RR077e_00216_W-R217-A5_B10_S146	5709.613	1331233	1413474	29816	34	0	0	19	0	0	1842.020	2783.000	3274.200	4225.000	5401.000	6789.000	0.997	0.997	0.997	0.996	1326795	1068306	256934	2512
RR077e_00217_W-R217-A6_B12_S178	846.272	198043	212548	29805	41	0	1	18	0	0	49.000	379.000	460.000	616.000	787.000	1006.000	0.997	0.994	0.994	0.987	197189	158768	37986	330
RR077e_00218_W-R217-A7_B14_S210	11423.252	2753054	3014642	29837	25	0	0	18	0	0	871.000	4056.000	5182.000	6950.000	9646.000	15120.000	0.998	0.997	0.997	0.997	2741802	2095528	643564	5244
RR077e_00219_W-R217-A8_B16_S242	3652.141	848689	911516	29815	48	0	1	18	0	0	812.000	1674.000	2057.000	2707.000	3485.000	4440.000	0.997	0.997	0.997	0.996	845454	687642	156758	1410
RR077e_00220_W-R217-A9_B18_S274	8235.918	1956782	2120750	29814	88	0	1	18	0	0	1733.220	2641.100	3261.000	4439.000	6491.000	10828.000	0.997	0.997	0.997	0.997	1949224	1525964	421194	3274
RR077e_00221_W-R217-A10_B20_S306	11946.300	2808159	3053008	29854	48	0	1	18	0	0	3878.100	6096.000	7038.200	8867.500	11135.000	13869.000	0.998	0.998	0.998	0.997	2797115	2240560	554080	4856
RR077e_00222_W-R217-A11_B22_S338	2756.514	647283	712240	29813	53	0	0	18	0	0	84.000	495.000	838.000	1528.000	2506.000	3705.000	0.997	0.996	0.996	0.986	644957	516260	128078	782
RR077e_00223_W-R217-A12_B24_S370	9328.504	2059194	2123636	29844	17	0	4	22	0	0	2762.060	4621.000	5414.000	6869.000	8677.000	10676.500	0.998	0.998	0.998	0.997	2051919	1811336	237186	6274
RR077e_00224_W-R217-B1_D02_S20	4667.543	1122242	1252824	29817	73	0	0	22	0	0	1135.020	2220.000	2720.000	3549.000	4513.000	5546.000	0.997	0.997	0.997	0.996	1118029	861612	255694	1202
RR077e_00225_W-R217-B2_D04_S52	4567.408	1072493	1149044	29813	48	0	0	21	0	0	246.000	1722.100	2245.000	3176.000	4238.000	5764.000	0.997	0.997	0.997	0.996	1068598	853260	214534	1374
RR077e_00226_W-R217-B3_D06_S84	4831.652	1143561	1240888	29813	40	0	1	18	0	0	297.020	1751.100	2229.000	3257.000	4566.000	6203.000	0.997	0.997	0.997	0.996	1139231	902916	235410	1734
RR077e_00227_W-R217-B4_D08_S116	11346.278	2765843	3029482	29841	54	0	0	14	0	0	1177.080	5125.100	6429.200	8422.000	10894.000	13694.000	0.998	0.997	0.997	0.997	2754698	2071050	681812	3746
RR077e_00228_W-R217-B5_D10_S148	6139.050	1469831	1597864	29824	71	0	0	16	0	0	787.000	2752.000	3426.000	4427.000	5705.000	7530.000	0.997	0.997	0.997	0.996	1463966	1139614	323502	1460
RR077e_00229_W-R217-B6_D12_S180	8607.018	2093496	2439900	29851	14	0	0	16	0	0	158.000	2557.100	3304.200	4621.000	7369.000	11983.500	0.998	0.997	0.997	0.997	2085298	1584050	499816	2814
RR077e_00230_W-R217-B7_D14_S212	5261.463	1232986	1328546	29806	59	0	2	22	0	0	225.000	2117.100	2806.000	3848.000	5105.000	6419.000	0.997	0.997	0.997	0.996	1228666	975384	252488	1404
RR077e_00231_W-R217-B8_D16_S244	2154.092	500825	527258	29811	41	0	1	20	0	0	39.000	1011.100	1234.200	1598.000	2059.000	2556.000	0.997	0.993	0.993	0.987	499172	402754	96020	320
RR077e_00232_W-R217-B9_D18_S276	1911.812	452629	479954	29814	34	0	1	18	0	0	171.000	895.100	1107.000	1456.000	1867.000	2307.000	0.997	0.997	0.997	0.996	451231	353978	96874	344
RR077e_00233_W-R217-B10_D20_S308	5372.250	1255045	1336996	29814	43	0	0	18	0	0	1578.040	2622.100	3128.000	4008.000	5111.000	6320.500	0.997	0.997	0.997	0.996	1250710	1012942	236586	1608
RR077e_00234_W-R217-B11_D22_S340	16867.330	3827893	4009988	29839	23	0	1	22	0	0	204.020	6883.400	8833.600	12249.000	16251.000	20379.500	0.998	0.997	0.997	0.997	3816477	3234562	580144	3068
RR077e_00235_W-R217-B12_D24_S372	2738.473	596158	617782	29839	6	0	2	19	0	0	48.020	579.000	983.000	1569.500	2484.000	3637.000	0.998	0.995	0.995	0.983	594249	548326	44192	2372
RR077e_00236_W-R217-C1_F02_S22	8317.614	1914413	2293776	29846	14	0	2	21	0	0	58.000	3822.000	4703.000	6192.000	7851.000	9727.000	0.998	0.997	0.997	0.988	1907207	1573120	331276	4124
RR077e_00237_W-R217-C2_F04_S54	6786.161	1558535	1643606	29816	41	0	1	16	0	0	1902.000	2961.100	3679.200	4806.000	6317.000	8521.500	0.997	0.997	0.997	0.996	1552583	1282316	268080	3530
RR077e_00238_W-R217-C3_F06_S86	1942.220	443884	480754	29811	27	0	2	12	0	0	59.000	562.000	784.000	1208.000	1818.000	2523.000	0.997	0.996	0.996	0.989	442288	368066	73636	794
RR077e_00239_W-R217-C4_F08_S118	9948.434	2288673	2474538	29813	43	0	5	24	0	0	100.000	3526.100	4880.200	7191.000	9701.000	12521.500	0.997	0.997	0.997	0.990	2280018	1876994	399472	6250
RR077e_00240_W-R217-C5_F10_S150	4992.385	1127638	1181750	29839	15	0	0	31	0	0	1184.040	2163.000	2671.000	3465.000	4477.000	6013.000	0.998	0.997	0.997	0.996	1123843	958806	164120	2128
RR077e_00241_W-R217-C6_F12_S182	6666.020	1546409	1641494	29723	132	0	3	27	0	0	24.000	2324.000	3301.200	4768.500	6622.000	8318.000	0.994	0.989	0.989	0.988	1540389	1251258	286638	3946
RR077e_00242_W-R217-C7_F14_S214	6351.591	1446016	1532352	29839	30	0	1	22	0	0	1881.020	3113.100	3693.200	4685.500	5843.000	7422.000	0.998	0.998	0.998	0.996	1440763	1210940	227884	3120
RR077e_00243_W-R217-C8_F16_S246	4295.447	977955	1025544	29815	32	0	0	13	0	0	222.000	1766.000	2342.000	3198.000	4254.000	5346.000	0.997	0.997	0.997	0.996	974484	820102	153152	1712
RR077e_00244_W-R217-C9_F18_S278	3590.604	820874	861408	29837	16	0	0	19	0	0	241.020	1242.000	1745.000	2549.000	3436.000	4592.000	0.998	0.997	0.997	0.996	817867	682054	134838	1446
RR077e_00245_W-R217-C10_F20_S310	2360.007	540989	570654	29804	43	0	1	21	0	0	134.000	1003.000	1293.000	1752.000	2300.000	2894.000	0.997	0.996	0.996	0.995	538985	448138	89992	886
RR077e_00246_W-R217-C11_F22_S342	17285.921	4031453	4320838	29853	39	0	0	21	0	0	2821.000	7608.200	9310.200	12280.000	16228.000	20382.000	0.998	0.998	0.998	0.997	4014739	3240290	768782	9832
RR077e_00247_W-R217-C12_F24_S374	748.048	163995	168912	29787	27	0	2	20	0	0	21.000	137.100	265.000	445.000	666.000	946.000	0.996	0.989	0.989	0.960	163370	147518	15390	418
RR077e_00248_W-R217-D1_H02_S24	5112.690	1119123	1154786	29810	41	0	4	21	0	0	246.000	1655.100	2222.000	3429.000	4906.000	6574.000	0.997	0.996	0.996	0.996	1116283	1010972	105024	306
RR077e_00249_W-R217-D2_H04_S56	879.059	191687	200434	29791	24	0	0	20	0	0	218.000	374.000	456.000	624.000	825.000	1096.000	0.996	0.996	0.996	0.996	191220	174940	16018	52
RR077e_00250_W-R217-D3_H06_S88	3293.013	731582	765870	29840	16	0	0	27	0	0	102.000	1087.000	1525.200	2240.000	3195.000	4215.500	0.998	0.997	0.997	0.991	729473	651474	77680	316
RR077e_00251_W-R217-D4_H08_S120	2802.690	608258	624486	29823	28	0	1	18	0	0	294.000	643.000	837.000	1261.000	2141.000	3974.500	0.997	0.996	0.996	0.996	606644	557620	48700	170
RR077e_00252_W-R217-D5_H10_S152	283.281	62984	154214	28748	1044	0	13	25	0	3	0.000	12.000	33.000	102.000	220.000	409.000	0.962	0.908	0.908	0.757	62841	55466	7138	4
RR077e_00253_W-R217-D6_H12_S184	306.978	67013	68910	29786	19	0	1	23	0	0	32.000	101.000	135.000	202.000	286.000	378.000	0.996	0.990	0.990	0.951	66846	61010	5572	60
RR077e_00254_W-R217-D7_H14_S216	0.000	0	170	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR077e_00255_W-R217-D8_H16_S248	1954.757	430485	453020	29789	15	0	1	19	0	0	31.000	599.000	822.000	1261.000	1871.000	2560.000	0.996	0.991	0.991	0.989	429358	387002	42044	172
RR077e_00256_W-R217-D9_H18_S280	1697.980	374677	393254	29575	237	0	3	17	0	0	9.000	510.000	718.000	1127.000	1629.000	2209.000	0.989	0.985	0.985	0.979	373634	336256	37088	112
RR077e_00257_W-R217-D10_H20_S312	681.458	151160	158528	29466	349	0	1	16	0	0	7.000	61.000	123.000	343.000	613.000	916.000	0.986	0.970	0.970	0.916	150773	134844	15698	52
RR077e_00258_W-R217-D11_H22_S344	5098.950	1109781	1142412	29714	104	0	0	23	0	0	13.000	1437.300	2234.200	3461.000	4920.000	6615.000	0.994	0.988	0.988	0.987	1106926	1013472	93116	308
RR077e_00259_W-R217-D12_H24_S376	1862.817	405591	420254	29794	63	0	0	17	0	0	304.000	712.100	928.000	1272.000	1779.000	2345.000	0.996	0.996	0.996	0.996	404258	375000	28812	354
RR077e_00260_W-R217-E1_J02_S26	7476.769	1796769	1969606	29815	41	0	1	23	0	0	148.000	1677.100	2393.000	3672.000	5955.000	10711.000	0.997	0.997	0.997	0.993	1789610	1376244	411836	2636
RR077e_00261_W-R217-E2_J04_S58	748.898	177061	188704	29798	22	0	0	20	0	0	113.000	336.000	408.000	535.000	683.000	951.000	0.996	0.996	0.996	0.992	176372	138960	37134	92
RR077e_00262_W-R217-E3_J06_S90	6829.413	1641811	1782574	29817	81	0	1	16	0	0	328.020	2567.000	3186.200	4416.000	6043.000	8725.000	0.997	0.997	0.997	0.996	1635428	1255618	378452	2516
RR077e_00263_W-R217-E4_J08_S122	2920.462	682721	723436	29576	260	0	1	21	0	0	7.000	1256.100	1611.000	2170.000	2832.000	3522.000	0.989	0.988	0.988	0.988	680379	545088	134688	758
RR077e_00264_W-R217-E5_J10_S154	7548.401	1798581	1936180	29841	58	0	2	20	0	0	464.000	2707.000	3383.200	4595.000	6377.000	9714.500	0.998	0.997	0.997	0.996	1791523	1396966	393104	2674
RR077e_00265_W-R217-E6_J12_S186	6879.796	1634088	1764490	29849	52	0	0	18	0	0	257.000	2174.100	3094.000	4681.000	6614.000	8771.500	0.998	0.997	0.997	0.996	1627907	1276396	350146	2832
RR077e_00266_W-R217-E7_J14_S218	7618.353	1862018	2050952	29818	74	0	1	27	0	0	50.000	2956.100	3823.200	5127.000	6908.000	9970.500	0.997	0.997	0.997	0.988	1854391	1390856	462082	2436
RR077e_00267_W-R217-E8_J16_S250	1860.492	438309	470780	29725	119	0	0	27	0	0	16.000	785.000	962.000	1282.000	1660.000	2275.000	0.994	0.988	0.988	0.987	436657	346384	89748	460
RR077e_00268_W-R217-E9_J18_S282	4674.758	1108972	1194496	29815	39	0	1	22	0	0	46.000	2116.000	2630.000	3371.000	4322.000	5518.000	0.997	0.997	0.997	0.988	1105035	866544	237740	1022
RR077e_00269_W-R217-E10_J20_S314	3487.980	827270	890504	29828	33	0	5	22	0	0	22.000	1522.000	1910.000	2487.000	3222.000	4181.000	0.998	0.989	0.989	0.988	824236	648368	175274	872
RR077e_00270_W-R217-E11_J22_S346	2937.919	681339	724880	29813	2	0	0	16	0	0	78.000	971.000	1352.000	1998.000	2835.000	3761.000	0.997	0.997	0.997	0.990	678959	551810	126440	920
RR077e_00271_W-R217-E12_J24_S378	4804.308	1048401	1076070	29806	50	0	4	16	0	0	543.000	2414.100	2858.200	3616.000	4473.000	5491.000	0.997	0.997	0.997	0.996	1044828	958260	83532	4312
RR077e_00272_W-R217-F1_L02_S28	10272.080	2264366	2339958	29810	37	0	3	26	0	0	180.000	3069.200	4638.000	7102.000	10133.000	13305.500	0.997	0.997	0.997	0.994	2258422	2015710	242178	668
RR077e_00273_W-R217-F2_L04_S60	202.599	44346	69058	29564	233	0	0	23	0	0	1.000	46.000	65.000	109.000	172.000	271.000	0.989	0.978	0.978	0.788	44224	41354	2636	8
RR077e_00274_W-R217-F3_L06_S92	6016.283	1323472	1358008	29820	35	0	0	18	0	0	74.000	935.000	1294.000	1981.000	3835.000	9707.000	0.997	0.996	0.996	0.990	1320546	1179358	140790	438
RR077e_00275_W-R217-F4_L08_S124	403.547	90149	94236	29321	488	0	2	29	0	1	0.000	110.000	160.000	254.000	376.000	540.000	0.981	0.979	0.979	0.958	89867	78310	11314	30
RR077e_00276_W-R217-F5_L10_S156	2981.647	661062	708644	29796	16	0	1	22	0	0	77.000	543.000	822.000	1365.000	2423.000	4007.000	0.996	0.996	0.996	0.988	659317	581398	77518	284
RR077e_00277_W-R217-F6_L12_S188	4603.439	1014177	1049386	29800	12	0	2	21	0	0	50.000	1275.000	1740.200	2675.000	4106.000	6029.000	0.997	0.995	0.995	0.989	1011540	902538	108508	500
RR077e_00278_W-R217-F7_L14_S220	3008.936	667202	691500	29609	238	0	0	21	0	0	12.020	960.000	1343.000	2031.000	2916.000	3935.000	0.990	0.990	0.990	0.989	665409	589278	75790	338
RR077e_00279_W-R217-F8_L16_S252	4523.767	999365	1031294	29801	49	0	1	24	0	0	41.000	1259.000	1691.000	2495.000	3755.000	6246.500	0.997	0.995	0.995	0.986	996493	886082	109934	350
RR077e_00280_W-R217-F9_L18_S284	3890.466	861315	896708	29793	58	0	0	23	0	0	518.020	1425.100	1834.000	2609.000	3657.000	4863.500	0.996	0.996	0.996	0.996	858932	760450	97946	446
RR077e_00281_W-R217-F10_L20_S316	1980.431	436468	504290	29790	15	0	1	13	0	0	42.000	597.000	853.000	1320.000	1920.000	2572.000	0.996	0.994	0.994	0.989	435371	389890	45178	196
RR077e_00282_W-R217-F11_L22_S348	629.193	141017	148892	29174	607	0	12	15	0	0	0.000	30.000	71.000	196.000	426.000	863.000	0.978	0.951	0.951	0.865	140612	122822	17588	56
RR077e_00283_W-R217-F12_L24_S380	1248.865	271735	280432	29790	46	0	0	19	0	0	235.000	377.000	550.000	824.000	1160.000	1601.000	0.996	0.996	0.996	0.996	270816	250206	20142	356
RR077e_00284_W-R217-G1_N02_S30	7280.007	1599688	1648032	29835	25	0	0	21	0	0	176.000	2367.100	3329.000	5012.000	7081.000	9384.000	0.998	0.997	0.997	0.994	1595246	1432340	162688	514
RR077e_00285_W-R217-G2_N04_S62	5341.803	1170812	1217970	29799	33	0	1	24	0	0	68.020	1001.100	1454.200	2387.000	4288.000	7104.000	0.997	0.996	0.996	0.989	1167751	1050566	116832	342
