sample_name	depth_avg	mapped_reads	total_reads	n_actg	n_missing	n_gap	n_ambiguous	ref_snps	ref_mnps	ref_indels	depth_q.01	depth_q.05	depth_q.1	depth_q.25	depth_q.5	depth_q.75	depth_frac_above_10x	depth_frac_above_25x	depth_frac_above_50x	depth_frac_above_100x	mapped_paired	paired_inward	paired_outward	paired_other_orientation
RR066e_02609_W-R266-D5_G09_S135	9860.745	2241527	2697256	29837	23	0	0	22	0	0	664.000	2487.200	3262.600	5077.500	7838.000	13725.000	0.998	0.997	0.997	0.996	2233545	1899350	332902	2094
RR066e_02610_W-R266-E5_I09_S137	4851.663	1091731	1588564	29809	56	0	1	22	0	0	164.000	1196.000	1642.000	2705.000	4166.000	6428.500	0.997	0.997	0.997	0.996	1088312	934720	153168	452
RR066e_02611_W-R266-F5_K09_S139	3505.291	786563	995378	29806	53	0	0	23	0	0	241.000	1056.100	1478.000	2150.000	3215.000	4470.000	0.997	0.996	0.996	0.996	783886	681570	101980	308
RR066e_02612_W-R266-G5_M09_S141	2298.773	515212	757536	29796	35	0	0	23	0	0	53.000	578.100	887.000	1421.000	2106.000	3029.000	0.996	0.994	0.994	0.989	513608	445912	67394	178
RR066e_02613_W-R266-H5_O09_S143	2211.336	496305	590578	29807	40	0	0	23	0	0	197.020	729.100	947.000	1421.000	2072.000	2861.000	0.997	0.996	0.996	0.996	494491	431568	62634	198
RR066e_02614_W-R266-A6_A11_S161	19.532	4657	184662	6962	22028	0	3	7	0	1	0.000	0.000	0.000	0.000	0.000	4.000	0.233	0.201	0.201	0.073	4639	3582	922	4
RR066e_02615_W-R266-B6_C11_S163	8302.327	1940249	2391628	29820	16	0	1	22	0	0	252.120	1436.100	2066.000	3461.000	6610.000	11584.000	0.997	0.997	0.997	0.997	1932572	1535470	395468	3274
RR066e_02616_W-R266-C6_E11_S165	19925.765	4581063	5078066	29853	12	0	0	23	0	0	3987.060	7129.000	9055.000	12654.000	17756.000	26659.000	0.998	0.998	0.998	0.997	4564742	3765874	794704	7630
RR066e_02617_W-R266-D6_G11_S167	282.090	66940	75006	29710	66	0	3	23	0	1	14.000	25.000	33.000	49.000	213.000	507.000	0.994	0.924	0.924	0.569	66758	51802	14766	6
RR066e_02618_W-R266-E6_I11_S169	5866.542	1325188	1615584	29810	17	0	1	22	0	0	204.000	1693.100	2495.000	3679.000	5533.000	7481.500	0.997	0.997	0.997	0.996	1320800	1131954	188376	646
RR066e_02619_W-R266-F6_K11_S171	3466.173	777998	941358	29812	44	0	2	22	0	0	113.000	960.000	1363.000	2065.000	3154.000	4435.500	0.997	0.996	0.996	0.993	775450	672944	102190	404
RR066e_02620_W-R266-G6_M11_S173	262.363	59814	641478	26339	3471	0	8	19	0	1	0.000	0.000	4.000	47.000	164.000	364.000	0.881	0.797	0.797	0.620	59597	50210	9184	6
RR066e_02621_W-R266-H6_O11_S175	1025.211	236932	267732	29803	24	0	1	22	0	0	100.000	183.000	228.000	338.000	725.000	1647.000	0.997	0.996	0.996	0.990	236225	194236	41758	74
RR066e_02622_W-R266-A7_A13_S193	6424.760	1487375	1708822	29837	24	0	0	22	0	0	1077.060	2441.300	3211.000	4431.000	6144.000	8020.500	0.998	0.997	0.997	0.996	1481664	1205594	275714	696
RR066e_02623_W-R266-B7_C13_S195	37.194	8498	1181606	4579	22007	0	1	2	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.132	0.132	0.073	8460	6990	1328	4
RR066e_02624_W-R266-C7_E13_S197	19699.364	4482486	5156312	29847	18	0	1	23	0	0	3828.060	5859.100	7522.000	10621.000	16693.000	27615.000	0.998	0.997	0.997	0.997	4466612	3768260	693700	7362
RR066e_02625_W-R266-D7_G13_S199	7443.854	1696039	2670998	29710	149	0	2	22	0	0	40.020	481.000	1109.000	3083.500	5981.000	10138.500	0.994	0.990	0.990	0.984	1689909	1427928	260842	1864
RR066e_02626_W-R266-E7_I13_S201	4541.327	1027490	1398924	29812	42	0	1	22	0	0	36.000	1128.000	1692.200	2789.000	4262.000	6044.500	0.997	0.991	0.991	0.989	1023980	875942	147738	376
RR066e_02627_W-R266-F7_K13_S203	4172.274	935798	1251366	29806	22	0	0	22	0	0	219.000	1158.000	1607.000	2442.000	3654.000	5490.000	0.997	0.997	0.997	0.996	932610	810034	122154	388
RR066e_02628_W-R266-G7_M13_S205	3433.200	768781	892530	29814	48	0	0	22	0	0	538.000	1085.100	1448.200	2154.500	3160.000	4326.000	0.997	0.997	0.997	0.996	766198	669088	96686	294
RR066e_02629_W-R266-H7_O13_S207	81.692	18344	236764	23969	5814	0	14	19	0	0	0.000	0.000	3.000	12.000	42.000	103.000	0.802	0.592	0.592	0.257	18296	15720	2400	0
RR066e_02630_W-R266-A8_A15_S225	18449.884	4209005	4874354	29847	27	0	1	23	0	0	1532.020	6191.000	7848.000	11363.000	16658.000	24867.500	0.998	0.998	0.998	0.997	4194394	3527656	662390	7880
RR066e_02631_W-R266-B8_C15_S227	15562.222	3566401	6037572	29822	32	0	0	23	0	0	335.020	2056.100	3721.600	7060.500	13069.000	21863.000	0.997	0.997	0.997	0.997	3552883	2940024	607630	9478
RR066e_02632_W-R266-C8_E15_S229	2994.050	701957	1893924	29801	22	0	3	23	0	0	50.020	235.000	405.000	1047.000	2261.000	4234.000	0.997	0.993	0.993	0.983	699345	557722	140772	1250
RR066e_02633_W-R266-D8_G15_S231	4281.823	984580	1343172	29813	10	0	1	22	0	0	60.000	336.000	592.000	1344.000	2915.000	6357.500	0.997	0.996	0.996	0.985	980933	812102	168148	990
RR066e_02634_W-R266-E8_I15_S233	3544.861	809558	1418578	29810	5	0	2	22	0	0	65.000	364.000	686.000	1456.000	2956.000	4761.000	0.997	0.996	0.996	0.988	806978	675354	131234	326
RR066e_02635_W-R266-F8_K15_S235	583.134	155387	237754	29778	55	0	1	22	0	0	15.000	163.000	233.000	353.000	529.000	741.000	0.996	0.989	0.989	0.975	151924	140272	11294	100
RR066e_02636_W-R266-G8_M15_S237	2357.398	525850	700836	29801	26	0	1	22	0	0	97.000	696.000	971.000	1489.000	2200.000	2997.000	0.997	0.996	0.996	0.989	524082	460068	63778	144
RR066e_02637_W-R266-H8_O15_S239	800.434	180225	830966	29579	226	0	10	22	0	0	8.000	64.000	101.000	281.000	645.000	1135.000	0.990	0.985	0.985	0.901	179584	154780	24544	34
RR066e_02638_W-R266-A9_A17_S257	10993.860	2561647	3037868	29821	40	0	1	22	0	0	744.000	3611.100	4698.000	6939.000	10030.000	14488.000	0.997	0.997	0.997	0.997	2551309	2063566	485826	3750
RR066e_02639_W-R266-B9_C17_S259	4687.425	1105084	1386752	29818	11	0	0	22	0	0	290.000	824.000	1232.000	2248.000	3933.000	6585.000	0.997	0.997	0.997	0.997	1100559	857156	242242	2002
RR066e_02640_W-R266-C9_E17_S261	24732.916	5684859	6434860	29856	8	0	2	22	0	0	4514.040	9874.000	12644.000	17449.500	23585.000	31314.500	0.998	0.998	0.998	0.997	5664942	4695502	965712	7624
RR066e_02641_W-R266-D9_G17_S263	10174.064	2342285	2788898	29816	7	0	0	22	0	0	551.020	2660.200	3733.000	5783.000	8701.000	13805.000	0.997	0.997	0.997	0.996	2333639	1930178	402652	1506
RR066e_02642_W-R266-E9_I17_S265	6412.051	1455467	1817688	29808	20	0	0	23	0	0	219.000	1047.100	1575.200	2878.000	5282.000	8747.500	0.997	0.997	0.997	0.996	1450959	1229434	220960	886
RR066e_02643_W-R266-F9_K17_S267	1110.195	257235	325218	29795	32	0	1	22	0	0	39.000	111.000	155.000	322.000	687.000	1718.000	0.996	0.993	0.993	0.958	256384	209998	46126	88
RR066e_02644_W-R266-G9_M17_S269	277.098	62940	478278	26546	3272	0	9	22	0	1	0.000	0.000	6.000	61.000	164.000	344.000	0.888	0.830	0.830	0.641	62760	53268	9260	10
RR066e_02645_W-R266-H9_O17_S271	2739.533	614490	875488	29849	9	0	0	22	0	0	42.000	408.000	690.000	1370.500	2427.000	3819.000	0.998	0.995	0.995	0.989	612418	530996	81168	212
RR066e_02646_W-R266-A10_A19_S289	7533.446	1755603	2117402	29841	11	0	2	22	0	0	237.000	2418.100	3205.000	4701.000	6866.000	9904.500	0.998	0.997	0.997	0.996	1749003	1409664	338076	2076
RR066e_02647_W-R266-B10_C19_S291	5955.557	1396274	2067102	29816	10	0	0	22	0	0	103.120	1082.000	1577.000	2787.500	5137.000	8189.000	0.997	0.997	0.997	0.990	1390583	1102684	286210	3002
RR066e_02648_W-R266-C10_E19_S293	13469.105	3074001	3885480	29840	14	0	0	22	0	0	364.000	3528.000	5190.600	7847.500	12110.000	17964.500	0.998	0.997	0.997	0.997	3062815	2579584	481872	2838
RR066e_02649_W-R266-D10_G19_S295	6427.677	1473262	2365948	29813	7	0	0	22	0	0	123.000	922.000	1503.400	3034.000	5640.000	8375.000	0.997	0.997	0.997	0.993	1468551	1223256	244608	918
RR066e_02650_W-R266-E10_I19_S297	775.637	178969	703044	29197	610	0	12	22	0	0	0.000	47.000	93.000	190.000	573.000	1073.000	0.977	0.965	0.965	0.891	178390	146782	31480	50
RR066e_02651_W-R266-F10_K19_S299	1981.841	444201	1238578	29800	16	0	2	22	0	0	36.000	170.000	256.000	663.000	1350.000	2698.000	0.997	0.993	0.993	0.981	442626	385882	56448	130
RR066e_02652_W-R266-G10_M19_S301	20.773	4738	789524	6564	23059	0	5	3	0	1	0.000	0.000	0.000	0.000	0.000	8.000	0.220	0.129	0.129	0.063	4724	3880	754	0
RR066e_02653_W-R266-H10_O19_S303	77.392	17576	1028820	16823	12476	0	6	13	0	0	0.000	0.000	0.000	0.000	22.000	105.000	0.563	0.460	0.460	0.264	17526	14862	2496	2
RR066e_02654_W-R266-A11_A21_S321	5663.730	1320785	2030002	29359	497	0	1	23	0	0	1.000	1521.000	2283.000	3968.000	5580.000	7389.000	0.982	0.980	0.980	0.979	1315851	1065088	249596	1644
RR066e_02655_W-R266-B11_C21_S323	18840.668	4306207	6860930	29840	16	0	2	21	0	0	312.320	4093.300	6714.000	11047.000	17524.000	25414.500	0.998	0.997	0.997	0.997	4289447	3589910	693276	10970
RR066e_02656_W-R266-C11_E21_S325	5391.071	1239583	4298578	29814	9	0	2	21	0	0	51.000	337.000	694.000	1891.000	4251.000	7781.500	0.997	0.994	0.994	0.976	1235404	1020864	213164	1680
RR066e_02657_W-R266-D11_G21_S327	100.046	22781	2800488	20145	9634	0	18	16	0	0	0.000	0.000	0.000	5.000	35.000	106.000	0.675	0.523	0.523	0.269	22688	18968	3534	16
RR066e_02658_W-R266-E11_I21_S329	690.535	155858	1350594	28747	1064	0	4	22	0	0	0.000	12.000	26.000	129.000	380.000	916.500	0.963	0.890	0.890	0.785	155401	132652	22526	34
RR066e_02659_W-R266-F11_K21_S331	3133.261	703969	1214092	29800	20	0	1	22	0	0	23.000	364.000	673.200	1363.000	2609.000	4163.000	0.997	0.989	0.989	0.981	701421	609326	91798	228
RR066e_02660_W-R266-G11_M21_S333	14.873	3370	1544238	7096	21933	0	6	14	0	1	0.000	0.000	0.000	0.000	0.000	8.000	0.238	0.147	0.147	0.035	3358	2854	432	0
RR066e_02661_W-R266-H11_O21_S335	10.337	2341	784802	6230	22483	0	3	4	0	2	0.000	0.000	0.000	0.000	0.000	5.000	0.208	0.107	0.107	0.020	2331	1966	304	0
RR066e_02662_W-R266-A12_A23_S353	11.433	2622	358470	6582	22414	0	6	13	0	1	0.000	0.000	0.000	0.000	0.000	7.000	0.220	0.119	0.119	0.033	2608	2116	404	4
RR066e_02663_W-R266-B12_C23_S355	13928.746	3211834	4903036	29856	8	0	1	23	0	0	196.100	2584.000	4172.000	7082.500	11732.000	18810.000	0.998	0.998	0.998	0.994	3199500	2632874	563834	6312
RR066e_02664_W-R266-C12_E23_S357	291.875	65581	316544	28189	1623	0	7	20	0	0	1.000	8.000	16.000	46.000	163.000	379.000	0.943	0.837	0.837	0.622	65288	56596	8342	194
RR066e_02665_W-R266-D12_G23_S359	10826.206	2444521	2808946	29822	39	0	2	20	0	0	105.020	1553.100	2476.000	4006.000	7515.000	16874.000	0.997	0.994	0.994	0.990	2436578	2089662	346314	1476
RR066e_02666_W-R266-E12_I23_S361	4520.857	1012983	1173862	29755	98	0	2	20	0	0	40.000	881.000	1329.000	2250.000	3547.000	6213.500	0.995	0.991	0.991	0.987	1009591	885770	123548	400
RR066e_02667_W-R266-F12_K23_S363	1984.088	441605	506200	29557	291	0	1	20	0	0	7.000	423.000	640.000	1027.000	1614.000	2654.000	0.988	0.987	0.987	0.986	439981	389312	50334	136
RR066e_02668_W-R266-G12_M23_S365	3360.270	749006	908788	29548	273	0	0	25	0	0	8.000	661.100	1041.200	1776.000	2867.000	4426.000	0.988	0.987	0.987	0.980	746466	656592	89550	210
RR066e_02669_W-R266-H12_O23_S367	3375.370	754904	904790	29806	55	0	0	11	0	0	146.000	812.000	1183.000	1887.500	3018.000	4414.500	0.997	0.996	0.996	0.995	752253	656974	94964	238
RR073e_00233_W-R269-H6_P12_S192	2649.482	608354	660608	29767	48	0	38	6	0	1	68.000	256.000	436.000	1114.000	2418.000	3738.000	0.997	0.995	0.995	0.986	606474	501830	104300	220
RR073e_00234_W-R269-A7_B14_S210	16268.122	3705109	3870452	29846	13	0	3	25	0	2	3669.120	6241.100	7788.200	10520.000	14841.000	20949.000	0.998	0.998	0.998	0.997	3691894	3131246	559182	3204
RR073e_00235_W-R269-C7_F14_S214	16832.644	3836193	4017672	29850	34	0	0	26	0	0	3963.240	6501.500	8368.000	11630.500	16187.000	20867.000	0.998	0.998	0.998	0.997	3822541	3233402	587260	3668
RR073e_00236_W-R269-D7_H14_S216	10803.322	2450494	2544876	29851	8	0	1	26	0	0	2301.040	3871.100	4884.200	6595.000	9544.000	14092.000	0.998	0.998	0.998	0.996	2442733	2071198	370486	1776
RR073e_00237_W-R269-E7_J14_S218	4064.908	913442	953718	29812	40	0	0	18	0	0	320.000	1029.000	1496.200	2299.000	3499.000	5329.000	0.997	0.996	0.996	0.996	910426	788712	121308	464
RR073e_00238_W-R269-G7_N14_S222	4258.102	963077	998692	29559	262	0	0	29	0	0	4.000	966.000	1630.200	2688.000	4041.000	5604.500	0.988	0.988	0.988	0.980	960255	819016	140700	800
RR073e_00239_W-R269-H7_P14_S224	6759.466	1519280	1573170	29588	275	0	1	20	0	0	9.000	1603.000	2288.000	3625.000	5935.000	9281.000	0.989	0.988	0.988	0.981	1514461	1309990	203922	616
RR073e_00240_W-R269-B8_D16_S244	32385.543	7405410	7717500	29854	11	0	1	22	0	0	4082.000	10907.300	13844.600	19090.000	27741.000	44195.500	0.998	0.998	0.998	0.997	7378472	6156178	1214354	13390
RR073e_00241_W-R269-C8_F16_S246	16152.783	3689259	3867572	29847	16	0	2	21	0	0	206.020	5595.100	7494.400	10667.000	14961.000	20794.000	0.998	0.997	0.997	0.996	3676291	3093120	581014	3660
RR073e_00242_W-R269-E8_J16_S250	1453.310	338224	374792	29707	91	0	16	26	0	1	15.000	58.000	186.000	516.000	1174.000	2024.000	0.994	0.981	0.981	0.938	337138	272918	64000	168
RR073e_00243_W-R269-F8_L16_S252	4757.704	1077286	1124450	29814	47	0	1	25	0	0	34.000	1339.000	1846.000	2841.000	4248.000	6306.500	0.997	0.991	0.991	0.987	1073854	920164	153118	508
RR073e_00244_W-R269-H8_P16_S256	0.000	0	29884	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR073e_00245_W-R269-A9_B18_S274	1658.352	397606	420956	29795	45	0	2	16	0	0	34.000	494.000	726.000	1100.000	1554.000	2118.000	0.996	0.992	0.992	0.988	396348	302562	93422	366
RR073e_00246_W-R269-C9_F18_S278	168.272	40317	75232	24101	5682	0	30	27	0	3	0.000	0.000	0.000	17.000	70.000	207.500	0.808	0.677	0.677	0.414	40177	30968	9008	12
RR073e_00247_W-R269-D9_H18_S280	4861.824	1138087	1193528	29809	30	0	3	20	0	0	494.000	1425.000	2127.000	3212.000	4668.000	6191.500	0.997	0.996	0.996	0.996	1134400	898872	234988	668
RR073e_00248_W-R269-F9_L18_S284	3587.116	800554	827020	29722	134	0	1	20	0	0	96.000	541.000	842.000	1522.000	2609.000	5130.500	0.997	0.996	0.996	0.987	798125	696546	101168	400
RR073e_00249_W-R269-H9_P18_S288	5941.722	1329278	1373344	29841	22	0	2	20	0	0	1151.020	1969.000	2553.000	3834.500	5595.000	7715.000	0.998	0.997	0.997	0.996	1324935	1156244	168238	500
RR073e_00250_W-R269-A10_B20_S306	222.176	52847	61202	27372	2441	0	8	17	0	0	0.000	2.000	17.000	68.000	151.000	310.000	0.916	0.876	0.876	0.648	52635	40936	11460	12
RR073e_00251_W-R269-C10_F20_S310	4387.511	988661	1027560	29808	55	0	0	20	0	1	313.000	1408.100	1958.200	2889.000	4223.000	5653.500	0.997	0.997	0.997	0.996	985051	849162	135278	626
RR073e_00252_W-R269-D10_H20_S312	2225.288	524598	567628	29805	15	0	1	20	0	1	63.000	132.000	261.000	996.000	1900.000	3051.000	0.997	0.996	0.996	0.966	522727	414574	107736	270
RR073e_00253_W-R269-F10_L20_S316	2297.903	517737	536988	29748	65	0	0	20	0	0	19.000	549.100	847.000	1440.000	2165.000	3061.500	0.995	0.990	0.990	0.981	516074	443954	71704	308
RR073e_00254_W-R269-G10_N20_S318	4262.216	959822	996890	29837	29	0	0	20	0	1	85.000	1071.100	1546.000	2435.000	3845.000	5707.500	0.998	0.996	0.996	0.989	956727	823874	132496	320
RR073e_00255_W-R269-A11_B22_S338	707.529	190461	275364	29654	142	0	1	20	0	0	12.000	155.000	276.000	450.000	685.000	937.000	0.992	0.981	0.981	0.964	183502	161440	21620	232
RR073e_00256_W-R269-B11_D22_S340	17433.097	4030675	4235978	29851	10	0	0	20	0	0	4290.260	6731.200	8498.000	11781.000	16192.000	22305.000	0.998	0.998	0.998	0.997	4015924	3315308	697568	5078
RR073e_00257_W-R269-D11_H22_S344	242.728	57339	65604	28316	1487	0	10	20	0	0	0.000	9.000	20.000	83.000	189.000	342.000	0.948	0.871	0.871	0.701	57158	44748	12158	22
RR073e_00258_W-R269-E11_J22_S346	4647.554	1044728	1080478	29797	59	0	1	20	0	1	183.000	1136.000	1714.000	2740.000	4224.000	6046.000	0.997	0.997	0.997	0.996	1041377	899210	141722	454
RR073e_00259_W-R269-G11_N22_S350	4511.538	1012997	1048478	29575	299	0	2	29	0	0	6.000	1251.100	1852.000	2921.000	4410.000	5925.000	0.989	0.988	0.988	0.984	1009592	874598	134556	432
RR073e_00260_W-R269-H11_P22_S352	0.000	0	21488	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR073e_00261_W-R269-B12_D24_S372	1.143	303	1212	1181	17178	0	2	1	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.040	0.015	0.015	0.000	301	186	96	0
RR073e_00262_W-R269-C12_F24_S374	0.724	189	9568	340	30	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.011	0.011	0.011	0.001	188	112	60	0
RR074e_02236_W-R269-C1_F02_S22	346.025	84292	95168	29121	605	0	28	35	0	5	4.000	23.000	48.000	136.000	277.000	457.000	0.975	0.936	0.936	0.799	83991	61802	21952	32
RR074e_02237_W-R269-D1_H02_S24	9558.282	2177547	2278070	29816	44	0	0	17	0	0	2082.100	3335.100	4229.200	6062.500	8615.000	12148.000	0.997	0.997	0.997	0.996	2170163	1832182	337194	1276
RR074e_02238_W-R269-F1_L02_S28	3834.955	860172	893664	29847	20	0	1	19	0	0	765.020	1307.100	1701.200	2436.000	3538.000	4825.000	0.998	0.997	0.997	0.996	857239	745682	111398	288
RR074e_02239_W-R269-G1_N02_S30	2697.884	604842	629920	29809	47	0	1	27	0	0	353.000	892.100	1183.000	1750.000	2578.000	3460.000	0.997	0.996	0.996	0.995	602950	525322	77316	210
RR074e_02240_W-R269-H1_P02_S32	5570.036	1252116	1307666	29814	43	0	0	23	0	0	168.000	1104.100	1628.200	2750.500	4494.000	7484.000	0.997	0.997	0.997	0.994	1247922	1078338	169220	378
RR074e_02241_W-R269-B2_D04_S52	27309.471	6224309	6534778	29849	14	0	3	23	0	1	4009.280	9209.400	11808.200	16723.000	23620.000	37141.000	0.998	0.997	0.997	0.997	6200686	5190158	1004180	11008
RR074e_02242_W-R269-C2_F04_S54	13107.275	3030048	3162324	29860	16	0	2	22	0	0	2777.000	5002.100	6205.000	8794.000	12135.000	16647.000	0.999	0.998	0.998	0.997	3019441	2502346	517152	1990
RR074e_02243_W-R269-E2_J04_S58	3031.946	677895	701930	29835	24	0	1	25	0	0	650.020	1080.000	1357.000	1886.000	2755.000	3773.500	0.998	0.996	0.996	0.996	675770	591016	84526	288
RR074e_02244_W-R269-F2_L04_S60	3800.780	850379	888722	29814	42	0	1	19	0	0	587.000	1028.000	1369.200	2095.000	3118.000	5008.000	0.997	0.997	0.997	0.996	847789	740476	106976	348
RR074e_02245_W-R269-G2_N04_S62	2807.804	629306	655590	29813	48	0	0	13	0	0	484.000	940.000	1260.200	1844.000	2647.000	3573.000	0.997	0.996	0.996	0.996	627211	546932	79994	276
RR074e_02246_W-R269-A3_B06_S82	12566.774	2893954	3041162	29814	26	0	2	31	0	0	628.060	3069.100	4070.200	6829.000	10718.000	16948.500	0.997	0.997	0.997	0.997	2884052	2377770	504952	2060
RR074e_02247_W-R269-B3_D06_S84	20148.743	4576426	4763506	29840	25	0	1	21	0	0	3755.040	6992.000	8927.000	12303.500	17491.000	27180.500	0.998	0.997	0.997	0.997	4560287	3844914	711932	6738
RR074e_02248_W-R269-D3_H06_S88	7592.881	1728792	1833022	29816	46	0	0	20	0	0	1195.020	2161.000	2791.000	4090.000	6113.000	10184.000	0.997	0.997	0.997	0.996	1722704	1457938	263872	1328
RR074e_02249_W-R269-E3_J06_S90	4212.354	950215	992300	29815	50	0	0	13	0	0	849.020	1363.000	1823.000	2684.500	3749.000	5333.000	0.997	0.996	0.996	0.996	946992	815234	131374	462
RR074e_02250_W-R269-F3_L06_S92	2224.643	512402	584434	29529	277	0	13	24	0	0	1.000	103.000	237.000	842.000	1777.000	3174.500	0.988	0.982	0.982	0.952	510898	421088	89484	226
RR074e_02251_W-R269-H3_P06_S96	4409.042	993980	1061954	29780	37	0	0	19	0	0	249.000	1442.000	1891.200	2842.000	4211.000	5713.500	0.996	0.995	0.995	0.994	990620	860726	129460	520
RR074e_02252_W-R269-A4_B08_S114	12883.510	2976115	3120684	29844	19	0	1	12	0	0	2330.000	3783.000	4686.200	6706.000	9862.000	18616.500	0.998	0.997	0.997	0.997	2965229	2445264	518984	1978
RR074e_02253_W-R269-B4_D08_S116	11378.287	2698497	2860826	29817	10	0	2	22	0	0	203.040	2711.600	4125.000	6504.000	10252.000	15237.500	0.997	0.997	0.997	0.995	2688379	2054882	631290	3886
RR074e_02254_W-R269-D4_H08_S120	11375.930	2600587	2740402	29852	12	0	1	22	0	0	404.000	2487.000	3514.000	5800.000	9313.000	15617.500	0.998	0.998	0.998	0.998	2592296	2170202	421164	2060
RR074e_02255_W-R269-E4_J08_S122	3363.915	754792	788820	29845	20	0	4	21	0	0	558.060	1026.000	1350.000	1955.000	2854.000	4341.000	0.998	0.997	0.997	0.996	752445	655692	96504	498
RR074e_02256_W-R269-G4_N08_S126	2990.948	669974	721938	29750	103	0	0	23	0	0	14.000	820.100	1258.200	1943.000	2840.000	3838.000	0.995	0.988	0.988	0.987	667862	580164	87294	322
RR074e_02257_W-R269-H4_P08_S128	4440.846	992288	1041050	29813	53	0	0	28	0	0	418.020	1411.000	1860.000	2703.000	4017.000	5757.000	0.997	0.996	0.996	0.996	988968	864970	123504	424
RR074e_02258_W-R269-B5_D10_S148	2264.284	549846	588852	29814	7	0	0	17	0	0	54.000	272.000	547.000	1161.000	1884.000	3130.000	0.997	0.996	0.996	0.978	547664	403632	143566	566
RR074e_02259_W-R269-C5_F10_S150	11482.746	2614512	2751910	29844	21	0	1	28	0	1	1713.080	3797.100	4992.000	7330.500	10381.000	14587.000	0.998	0.997	0.997	0.997	2605868	2207536	396866	2492
RR074e_02260_W-R269-E5_J10_S154	4100.237	917453	956042	29815	40	0	5	30	0	0	339.020	1012.000	1454.200	2356.000	3471.000	5378.000	0.997	0.997	0.997	0.996	914406	796134	117858	436
RR074e_02261_W-R269-F5_L10_S156	4705.942	1060008	1102858	29812	6	0	0	25	0	0	460.000	1325.000	2011.000	3047.000	4325.000	6098.000	0.997	0.997	0.997	0.996	1056598	914352	141668	592
RR074e_02262_W-R269-G5_N10_S158	3735.971	842108	881024	29799	46	0	2	19	0	0	115.000	911.000	1274.000	2126.000	3456.000	5113.000	0.997	0.996	0.996	0.995	839273	722200	116580	476
RR074e_02263_W-R269-A6_B12_S178	14315.514	3316925	3477408	29816	31	0	1	24	0	0	1352.020	3699.000	4907.200	8278.000	12352.000	19410.000	0.997	0.997	0.997	0.997	3305259	2692566	611226	2652
RR074e_02264_W-R269-B6_D12_S180	5338.371	1284542	1406200	29814	8	0	1	26	0	0	30.000	358.000	887.000	2161.000	4085.000	7642.000	0.997	0.990	0.990	0.971	1279578	963606	314480	1946
RR074e_02265_W-R269-D6_H12_S184	5807.600	1351149	1419028	29813	15	0	0	27	0	0	154.000	686.100	1224.000	2679.000	4871.000	8125.000	0.997	0.997	0.997	0.994	1346752	1084634	261620	1134
RR074e_02266_W-R269-E6_J12_S186	1815.520	418007	446826	29795	29	0	3	31	0	0	22.000	68.000	164.000	506.000	1061.000	2540.000	0.996	0.983	0.983	0.932	416811	343480	72986	234
RR074e_02267_W-R269-F6_L12_S188	128.485	29884	45138	23085	6707	0	11	20	0	1	0.000	0.000	0.000	18.000	84.000	192.000	0.772	0.704	0.704	0.450	29779	23988	5570	8
RR075e_01087_W-R268-C1_E02_S21	7136.976	1640372	2243772	29753	99	0	2	29	0	0	60.000	1646.300	2543.000	4344.000	6604.000	9532.000	0.995	0.994	0.994	0.984	1634592	1351286	282304	1960
RR075e_01088_W-R268-D1_G02_S23	10909.093	2497510	2912980	29733	126	0	0	28	0	0	24.000	3632.100	5149.400	7529.000	10693.000	13879.500	0.994	0.989	0.989	0.988	2488669	2081568	405954	2002
RR075e_01089_W-R268-E1_I02_S25	1751.531	404559	844124	29680	134	0	2	28	0	0	12.000	116.000	210.000	582.000	1307.000	2271.000	0.993	0.980	0.980	0.959	403151	331312	71466	142
RR075e_01090_W-R268-F1_K02_S27	2220.292	492892	734254	29681	221	0	1	27	0	0	15.000	626.000	891.000	1378.000	2059.000	2858.000	0.993	0.988	0.988	0.987	491151	437004	53820	202
RR075e_01091_W-R268-H1_O02_S31	655.610	150311	301808	29607	203	0	8	28	0	0	12.000	75.000	126.000	253.500	484.000	840.500	0.991	0.979	0.979	0.924	149803	125208	24884	56
RR075e_01092_W-R268-A2_A04_S49	135.916	33510	36416	22868	6932	0	24	34	0	3	0.000	0.000	0.000	14.000	74.000	176.000	0.767	0.709	0.709	0.411	33370	25154	8110	10
RR075e_01093_W-R268-B2_C04_S51	2669.634	618066	909370	29578	249	0	1	27	0	0	0.000	625.000	1000.000	1729.500	2550.000	3469.000	0.989	0.989	0.989	0.980	615218	500748	113532	1182
RR075e_01094_W-R268-C2_E04_S53	0.000	0	2732	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR075e_01095_W-R268-D2_G04_S55	13990.628	3166951	3596184	29772	93	0	1	26	0	1	72.000	3956.100	5691.400	8609.000	12598.000	18400.500	0.996	0.993	0.993	0.988	3156862	2687358	468410	2476
